lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_1,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Which of the following acid is a weak acid?</p>
",<p>HCl</p>,<p>H<span class="math-tex">\(_2\)</span>SO<span class="math-tex">\(_4\)</span></p>,<p>HNO<span class="math-tex">\(_3\)</span></p>,<p>CH<span class="math-tex">\(_3\)</span>COOH</p>,0,0,0,1,"
<h3>Solution:</h3>
<p>Acetic acid does not dissociate completely. So, it is weak acid.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_2,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Statement A : salt formed when an acid reacts with metal is different than the salt formed when a base reacts with metal. Statement B : Acetic acid is a weak acid but ammonia is a strong base.</p>
",<p>Both Statement A and B are true</p>,"<p>Statement A is false, B is true</p>",<p>Neither statement A nor statement B is true</p>,"<p>Statement A is true, B is false</p>",1,0,0,0,"
<h3>Solution:</h3>
<p>Nature of salt is different as cations and anions related are different.</p>
<p>Acetic acid dissociates at a lower extent and ammonia dissociates at a large extent.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_3,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>A sample of soil is mixed with water and allowed to settle. The clear supernatant solution turns the pH paper yellowish-orange. Which of the following would change the colour of this pH paper to greenish-blue?</p>
",<p>Lemon juice</p>,<p>An antacid</p>,<p>Vinegar</p>,<p>Common salt</p>,0,1,0,0,"
<h3>Solution:</h3>
<p>Orange yellowish colour is responsible for acidic nature. When antacid is added, the solution becomes basic and colour changes to greenish-blue.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_4,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Which of the following is a strong base?</p>
",<p>Potassium hydroxide</p>,<p>Magnesium hydroxide</p>,<p>Ammonium hydroxide</p>,<p>Calcium hydroxide</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>KOH dissociate to a large extent and it is a strong base.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_5,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Which of the following is a base?</p>
",<p>Metal oxide</p>,<p>Metal hydroxide</p>,<p>Metal carbonates</p>,<p>All of the above</p>,0,1,0,0,Non
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_6,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Which of the following do not contain acids? </p>
",<p>Antacid</p>,<p>Tomato juice</p>,<p>Colourless aerated drink</p>,<p>Lemon juice</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>Antacid is opposite nature of acid that means it is basic in nature.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_7,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>What happens when Sodium hydroxide reacts with sulphuric acid completely?</p>
",<p>Na<span class="math-tex">\(_2\)</span>SO<span class="math-tex">\(_4\)</span> and water are produced</p>,<p>Neutral salt is formed</p>,<p>Neutralisation reaction occur</p>,<p>All of these</p>,0,0,0,1,"
<h3>Solution:</h3>
<p>When sodium hydroxide reacts with sulphuric acid, neutralization reaction occurs and neutral salt sodium sulphate and water is formed.</p>
<p><span class=""math-tex"">\(H_2SO_4 + 2NaOH = Na_2SO_4 + 2H_2O\)</span></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_8,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Which of the following salt is basic in nature?</p>
",<p>Aluminium chloride</p>,<p>Sodium acetate</p>,<p>Sodium chloride</p>,<p>Potassium nitrate</p>,0,1,0,0,"
<h3>Solution:</h3>
<p>Sodium acetate is a salt of strong base (NaOH) and weak acid (<span class=""math-tex"">\(CH_3COOH\)</span>). So, It is basic in nature.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_9,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>A substance ‘A’ does not dissociate completely into its ions in aqueous solutions. It is bitter in taste and soapy to touch.Identify the substance A.</p>
",<p>Weak base</p>,<p>Strong acid</p>,<p>Strong base</p>,<p>Weak acid</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>As it does not dissociate completely it is weak in nature. As it is bitter in taste and soupy in touch so, it is a base. So, it is a weak base.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_10,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Four solution P, Q, R, S have PH 2, 7, 9, 13 respectively. Which of the above solution will turn phenolphthalein pink?</p>
",<p>S and R</p>,<p>P only</p>,<p>Q and S</p>,<p>S only</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>pH is a scale for measuring acidity and basicity of chemical substances. It is a 0 to 14 scale. 0 to 7 is responsible for acid and 7 to 14 is responsible for base. pH 7 is neutral.</p>
<p>Phenolphthalein is colourless in acidic medium and pink in basic medium.</p>
<p>pH =9 and 13 (S and R) turns phenolphthalein pink.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_11,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Find the incorrect statement</p>
",<p>PH of the stomach is approximately 4.5</p>,<p>The PH of acid rain is nearly 5.6</p>,<p>The PH of rainwater is nearly 7</p>,<p>Plants grow well in natural soil</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>pH of gastric juice is 1.5 to 3.5 and pH of stomach is near this range.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_12,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Which of the property is not shown by bases?</p>
",<p>Bases dissociate in water to give OH- ions</p>,<p>Bases are soapy in touch</p>,<p>Bases turn blue litmus red</p>,<p>Bases are bitter in taste</p>,0,0,1,0,Non
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_13,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Statement A : Sulphuric acid is diprotic acid and phosphoric acid is triprotic acid. Statement B : chlor – alkali process is involved in the manufacturing of bleaching powder</p>
","<p>Statement A is true, B is false</p>","<p>Statement B is true, A is false</p>",<p>Neither statement A nor statement B is true</p>,<p>Both statement A and B are true</p>,0,0,0,1,"
<h3>Solution:</h3>
<p>Formula of sulphuric acid is  <span class=""math-tex"">\(H_2SO_4\)</span></p>
<p><img alt="""" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/media_library/media_file_MjA4MDQxODA1NjE1MzE3MjEyMjQ=.jpg"" style=""width: 155px; height: 21px;""/></p>
<p>Formula of phosphoric acid is  <span class=""math-tex"">\(H_3PO_4\)</span></p>
<p><img alt="""" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/media_library/media_file_NjExOTE0OTE3MTUzMTcyMTI3Ng==.jpg""/></p>
<p>Using chlor-alkali process bleaching powder can be manufactured.</p>
<p>So, statement-A and B is true</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_14,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>CaOCl<span class=""math-tex"">\(_2\)</span> is chemically</p>
",<p>Calcium chloride</p>,<p>Bleaching powder</p>,<p>Chloride of lime</p>,<p>Both Chloride of lime and Bleaching powder</p>,0,1,0,0,"
<h3>Solution:</h3>
<p>The formula of bleaching Powder is Ca (OCl)Cl.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_15,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>When a few drops of phenolphthalein are added to a solution of NaOH, pink colour is produced what will be the colour of the final mixture when excess of HCl is added to it?</p>
",<p>Light pink</p>,<p>Blue</p>,<p>colourless</p>,<p>orange</p>,0,0,1,0,"
<h3>Solution:</h3>
<p>Phenolphthalein is colourless in acidic medium and pink in basic medium. So, the gas is basic in nature.</p>
<p>When NaOH is added it becomes basic and after adding HCl the solution becomes acidic and the solution is colourless.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_16,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Which of the following will be the strongest base?</p>
",<p>pH = 11.5</p>,<p>pH = 8.5</p>,<p>pH = 13</p>,<p>pH = 7.5</p>,0,0,1,0,"
<h3>Solution:</h3>
<p>pH is a scale for measuring acidity and basicity of chemical substances. It is a 0 to 14 scale. 0 to 7 is responsible for acid and 7 to 14 is responsible for base.</p>
<p>So, pH = 13 is the strongest base.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_17,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>A fruit juice is tested for its pH value. What could be its possible pH if the colour is changed to yellow?</p>
",<p>Between 6.5 and 7.5</p>,<p>Less than 6.0</p>,<p>7</p>,<p>More than 7.5</p>,0,1,0,0,Non
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_18,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Which of the following substances is used for supporting fractured bones?â</p>
",<p>Na<span class="math-tex">\(_2\)</span>SO<span class="math-tex">\(_4\)</span></p>,<p>CaSO<span class="math-tex">\(_4\)</span></p>,<p>CaSO<span class="math-tex">\(_4\)</span>.2H<span class="math-tex">\(_2\)</span>O</p>,<p>CaSO<span class="math-tex">\(_{4}.{1/2}\)</span> H<span class="math-tex">\(_2\)</span>O</p>,0,0,0,1,"
<h3>Solution:</h3>
<p>For supporting fractured bones, plaster is used. For this purpose, plaster of Paris</p>
<p><span class=""math-tex"">\((CaSO_4. \frac{1}{2} H_2O).\)</span></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_19,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Statement A : HCl doesn’t show acidic properties in organic solvent. <br/>
Statement B : HCl shows acidic properties in aqueous solution.<br/>
Whicth of the statement is true?</p>
",<p>Neither A nor B</p>,<p>Statement B</p>,<p>Statement A</p>,<p>Both A and B</p>,0,0,0,1,"
<h3>Solution:</h3>
<p>HCl is an acid and shows acidic property in both aqueous and organic solvent.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_20,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Plaster of Paris is prepared by heating which of the following compounds?</p>
",<p>Limestone</p>,<p>Soda ash</p>,<p>Lime</p>,<p>Gypsum</p>,0,0,0,1,"
<h3>Solution:</h3>
<p>Plaster of Paris is obtained by heating gypsum at 373K.</p>
<p><span class=""math-tex"">\(CaSO_4.2H_2O \rightarrow CaSO_4. \frac{1}{2}H_2O+ 3/2H_2O\)</span></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_21,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>The PH of solution A is 6 and PH of solution B is 8. Which solution has more hydrogen ion concentration?</p>
",<p>Solution B</p>,<p>Solution A</p>,<p>same conc. in both A and B</p>,<p>None of these</p>,0,1,0,0,"
<h3>Solution:</h3>
<p>pH is a scale for measuring acidity and basicity of chemical substances. It is a 0 to 14 scale. 0 to 7 is responsible for acid and 7 to 14 is responsible for base. pH 7 is neutral.</p>
<p>From 7 to 0, acidity increases and from 7 to 14 basicity increases.<br/>
So, solution A has pH 6 and more acidic. So, it has more hydrogen ion concentration.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_22,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Which of the following is not an organic acid? </p>
",<p>Acetic acid</p>,<p>Sulphuric acid</p>,<p>Tartaric acid</p>,<p>Citric acid</p>,0,1,0,0,"
<h3>Solution:</h3>
<p>Sulphuric acid is prepared in laboratory and there is no carbon present in it.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_23,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Four student (a), (b), (c) and (d) measured the pH values of water, lemon juice and sodium bicarbonate solution. What is the correct decreasing order of pH values?</p>
",<p>Water &gt; lemon juice &gt; sodium bicarbonate</p>,<p>Water &gt; sodium bicarbonate &gt; lemon juice</p>,<p>Lemon juice &gt; water &gt; sodium bicarbonate</p>,<p>Sodium bicarbonate &gt; water &gt; lemon juice</p>,0,0,0,1,"
<h3>Solution:</h3>
<p>pH is a scale for measuring acidity and basicity of chemical substances. It is a 0 to 14 scale. 0 to 7 is responsible for acid and 7 to 14 is responsible for base. pH 7 is neutral.</p>
<p>Lemon juice is acidic, water is neutral, sodium carbonate is basic.</p>
<p>So, decreasing order of pH is: Sodium bicarbonate &gt; water &gt; lemon juice</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_24,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>A gas produced in the lab is highly soluble in water. Its colorless solution turns pink when a few drops of phenolphthalein is added to it. What is the nature of the gas?</p>
",<p>Basic</p>,<p>Neutral</p>,<p>Acidic</p>,<p>Amphoteric</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>Phenolphthalein is colourless in acidic medium and pink in basic medium. So, the gas is basic in nature.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_25,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Which gas causes the bread or cake to rise making them soft and spongy?</p>
",<p>CO<span class="math-tex">\(_2\)</span></p>,<p>O<span class="math-tex">\(_2\)</span></p>,<p>CO</p>,<p>HCl</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>Baking powder is used in bakery industry which evolves<span class=""math-tex"">\( CO_2\)</span> that helps in baking.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_26,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>A student dipped a pH paper in an unknown liquid. Orange colour was obtained. The unknown solution can be:</p>
",<p>Acetic acid</p>,<p>Sodium bicarbonate</p>,<p>Brine</p>,<p>None of these</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>The colour related to pH is as follows:</p>
<p><img alt="""" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/media_library/media_file_MTc2NTcyNDk1NTE1MzE3MjQyODc=.jpg""/></p>
<p>So, it is an acid. So, it is Acetic acid.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_27,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Which of the following is used in the refining of petroleum remove sulphur and other compounds</p>
",<p>HCl</p>,<p> H<span class="math-tex">\(_2\)</span>SO<span class="math-tex">\(_4\)</span></p>,<p>NaOH</p>,<p> HNO<span class="math-tex">\(_3\)</span></p>,0,1,0,0,Non
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_28,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Ayush and Ishoo were given one-one test tube, one of the test tube containing water and the other containing a solution of sodium hydroxide. They were asked to identify the test tube containing NaOH solution. Which one of the following can be used for correctly identifying the test tube containing the solution of NaOH?</p>
",<p>Dilute hydrochloric acid</p>,<p>Blue litmus</p>,<p>sodium carbonate solution</p>,<p>Red litmus</p>,0,0,0,1,"
<h3>Solution:</h3>
<p>In water, red litmus remains same in colour.<br/>
In NaOH solution, red litmus turns into blue.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_29,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Which of the following property is not shown by acids ?</p>
",<p>Acids dissociate in water to give OH- ions.</p>,<p>Acids are corrosive.</p>,<p>Acids dissociate in water to give H+ ions.</p>,<p>Acids are sour in taste.</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>A chemical substance is said to be acidic if it forms hydrogen ions in aqueous solution. They do not produce <span class=""math-tex"">\(OH^-\)</span> ion.</p>
<p><img alt="""" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/media_library/media_file_MjAyNzg3MDA1MDE1MzE3MjUwMjI=.jpg""/></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_30,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>Select the substance which shows acidic behavior in its aqueous solution.</p>
",<p>C<span class="math-tex">\(_6\)</span>H<span class="math-tex">\(_{12}\)</span>O<span class="math-tex">\(_6\)</span></p>,<p>HCl</p>,<p>C<span class="math-tex">\(_2\)</span>H<span class="math-tex">\(_5\)</span>OH</p>,<p>Urea</p>,0,1,0,0,"
<h3>Solution:</h3>
<p>First one is carbohydrate. Third and fourth are basic in nature. HCl is acidic in nature.</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_31,CBSE,10,Science,acids-bases-and-salts,,1,3,-1,SMCQ,,"
<p>You are provided with a sample and a strip of red litmus paper. How would you confirm the nature of the sample ?</p>
",<p>Put four drops of the liquid sample on the litmus paper.</p>,<p>Dip the litmus paper in a dilute solution of NaCl and then put three drops of the liquid sample on it</p>,<p>Dip the litmus paper in a dilute solution of NaOH and then put 2 drops of the liquid sample on it.</p>,<p>Dip the litmus paper in the sample</p>,0,1,0,0,Non
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_32,CBSE,10,Science,carbon-and-its-compounds,,1,3,-1,SMCQ,,"
<p>Which of the following ingredients are not used in making soap?</p>
","<p>Soyabean oil, <span class=""math-tex"">\(Ca(OH)_2\)</span></p>","<p>Castor oil, NaOH</p>","<p>Cotton seed oil, KOH</p>","<p>Mustard oil, NaOH</p>",1,0,0,0,"
<h3>Solution:</h3>
<p><font face=""Cambria, serif""><font size=""3"">Soap is made up from naturally occurring oils or fats reaction with strong alkali.</font></font></p>
<p><font face=""Cambria, serif""><font size=""3"">Soyabean oil is a long chain fatty acid and reaction with calcium hydroxide it forms soap</font></font><font face=""Cambria, serif""><font size=""3""><u><b>.</b></u></font></font></p>
<p><font face=""Cambria, serif""><font size=""3""><u><b><img alt="""" src=""https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/media_library/media_file_NDE1ODM1MDU5MTUyNjM1NjQxOA==.jpg""/></b></u></font></font></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Science_10_33,CBSE,10,Science,carbon-and-its-compounds,,1,3,-1,SMCQ,,"
<p>Which of the following are unsaturated hydrocarbons?</p>
",<img class="quesimg" src="https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/optionimage_0_45459_1515401190.jpg" style="width:200px"/>,<img class="quesimg" src="https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/optionimage_1_45459_1515401190.jpg" style="width:200px"/>,<img class="quesimg" src="https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/optionimage_2_45459_1515401190.jpg" style="width:200px"/>,<img class="quesimg" src="https://s3-ap-southeast-1.amazonaws.com/mpt15awshkbkt1/testhub_images/india/optionimage_3_45459_1515401190.jpg" style="width:200px"/>,0,1,0,1,"
<h3>Solution:</h3>
<p><font face=""Cambria, serif""><font size=""3"">Unsaturated hydrocarbon means there is a double bond or triple bond between two carbon atoms.</font></font></p>
<p><font face=""Cambria, serif""><font size=""3"">In option 1 and 3, there are presence of double bond and triple bond and are unsaturated hydrocarbon.</font></font></p>
<p><font face=""Cambria, serif""><font size=""3"">Rest are saturated and have sincle bond between carbon atoms.</font></font></p> "
