lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics10_2,CBSE,10,Mathematics,areas-related-to-circles,,1,3,-1,SMCQ,,"
<p>Assertion (A): The distance around a circle is its circumference.</p>
<p>Reason (R): In case of circle, perimeter is known as circumference</p>
",<p>Both (A) and (R) trueÂ (This means R is a correct explanation of A)</p>,<p>Both (A) and (R) are true but (R) is not the correct explanation of (A).Â Â Â Â Â </p>,"<p>(A) is true, (R) is false</p>","<p>(A) is false, (R) is true</p>",1,0,0,0,"
<h3>Solution:</h3>
<p>Both statements are true and the distance around the circle is known as circumference.</p>
<p>We usually use the word circumference instead of perimeter.</p>
<p><img alt="""" src=""https://storage.cloud.google.com/classcast_9th-10th_questions/media_file_MTA1NDE3MTk0MTUyNjYzNTQxMg==.jpg"" style=""width: 217px; height: 211px;""/></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics10_3,CBSE,10,Mathematics,areas-related-to-circles,,1,3,-1,SMCQ,,"
<p>Find the are of the shaded region if PQ = 24 cm, PR = 7 cm and O is the centre of the circle.</p>
<p style=""margin-top:15px;""><img class=""quesimg"" src=""https://storage.cloud.google.com/classcast_9th-10th_questions/qdescimage_1512717296.Area-related-to-circle_Page_141_12Q.jpg"" style=""width:200px""/></p>
",<p>126 cmÂ²</p>,<p>126.644Â cmÂ²</p>,<p>127Â cmÂ²</p>,<p>127.644Â cmÂ²</p>,0,1,0,0,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics10_4,CBSE,10,Mathematics,areas-related-to-circles,,1,3,-1,SMCQ,,"
<p>In figure, PQL and PRM are tangent to the circle with centre with centre 0 at the points P and R respectively and S is a point on the circle such that âˆ SQL = 40Â° and âˆ SRM = 70Â°. Then find âˆ QSR.</p>
<p style=""margin-top:15px;""><img class=""quesimg"" src=""https://storage.cloud.google.com/classcast_9th-10th_questions/qdescimage_1512717296.CBSC_SP_03_10Q.jpg"" style=""width:200px""/></p>
",<p>20Â°</p>,<p>40Â°</p>,<p>50Â°</p>,<p>70Â°</p>,0,0,0,1,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics10_5,CBSE,10,Mathematics,areas-related-to-circles,,1,3,-1,SMCQ,,"
<p>Area of shaded region ______</p>
<p style=""margin-top:15px;""><img class=""quesimg"" src=""https://storage.cloud.google.com/classcast_9th-10th_questions/qdescimage_1526711757.jpg"" style=""width:200px""/></p>
",<p>145.23 cm<span class="math-tex">\(^2\)</span></p>,<p>201.12Â <span class="math-tex">\(^2\)</span></p>,<p>233.35 cm<span class="math-tex">\(^2\)</span></p>,<p>326.58 cm<span class="math-tex">\(^2\)</span></p>,0,0,1,0,"
<h3>Solution:</h3>
<p><span class=""math-tex"">\(S^2-\pi r^2\\
=33 \times 33-\frac{22}{7}\times 16.5\times 16.5\\
=1089-855.64\\
=233.35\)</span></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics10_6,CBSE,10,Mathematics,areas-related-to-circles,,1,3,-1,SMCQ,,"
<p>If the perimeter of a circle is equal to that of a square, then the ratio of their area isÂ </p>
",<p><span class="math-tex">\(22:7\)</span></p>,<p><span class="math-tex">\(14:11\)</span></p>,<p><span class="math-tex">\(7:22\)</span></p>,<p><span class="math-tex">\(11:14\)</span></p>,0,1,0,0,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics10_7,CBSE,10,Mathematics,areas-related-to-circles,,1,3,-1,SMCQ,,"
<p>An umbrella has 9 ribs which are equally speed. Choose the angle made by two consecutive ribs at the centre</p>
",<p>30<span class="math-tex">\(^0\)</span></p>,<p>40<span class="math-tex">\(^0\)</span></p>,<p>90<span class="math-tex">\(^0\)</span></p>,<p>100<span class="math-tex">\(^0\)</span></p>,0,1,0,0,"
<h3>Solution:</h3>
<p>360/9 = 40<span class=""math-tex"">\(^0\)</span></p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics10_8,CBSE,10,Mathematics,areas-related-to-circles,,1,3,-1,SMCQ,,"
<p>The figure is a running track with semicircular ends of diameter 7 cm. Find the length of the track as per given dimensions.Â </p>
<p style=""margin-top:15px;""><img class=""quesimg"" src=""https://storage.cloud.google.com/classcast_9th-10th_questions/qdescimage_1512717296.27627.jpg"" style=""width:200px""/></p>
",<p>22</p>,<p>21</p>,<p>42</p>,<p>44</p>,0,0,1,0,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics10_9,CBSE,10,Mathematics,areas-related-to-circles,,1,3,-1,SMCQ,,"
<p>If the area of 2 circles are in the ratio of 2 :11, then Choose the ratio of their radius</p>
",<p>2 : 11</p>,<p>3 : 5</p>,<p>1 : 8</p>,<p>2:5</p>,1,0,0,0,"
<h3>Solution:</h3>
<p>Area of a circle = <span class=""math-tex"">\(\pi r^2\)</span><br/>
Let the radii of two circles be r<sub>1</sub>Â and r<sub>2</sub>.<br/>
Ratio of their circumferences = <span class=""math-tex"">\(\pi r_1^2 : \pi r_2^2\)</span><br/>
<span class=""math-tex"">\(\pi r_1^2 : \pi r_2^2\)</span>= 2 : 11<br/>
r<sub>1</sub>Â : r<sub>2</sub>Â = 2 : 11</p> "
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics10_10,CBSE,10,Mathematics,areas-related-to-circles,,1,3,-1,SMCQ,,"
									A point P is 13 cm from the centre of the circle. The length of the tangent drawn from P to the circle is 12 cm. Find the radius of the circle.									
																		
								","
												4												
																								
											  ","
												5												
																								
											  ","
												6												
																								
											  ","
												8												
																								
											  ",0,1,0,0,
lib-block-v1:Beatrix-techCBSEtype@problem+block@Mathematics10_11,CBSE,10,Mathematics,areas-related-to-circles,,1,3,-1,SMCQ,,"
<p>The circumference of a circle is always more than three times its ______.</p>
",<p>Radius</p>,<p>Area</p>,<p>Diameter</p>,<p>None of the above</p>,0,0,1,0,"
<h3>Solution:</h3>
<p>The circumference of a circle is always more than three times its diameter</p>
<p><img alt="""" src=""https://storage.cloud.google.com/classcast_9th-10th_questions/media_file_MTQ4MjMyNTA3OTE1MjY2MzU1NTM=.jpg"" style=""width: 271px; height: 79px;""/></p> "
